day,time,value
2022-08-11,15,4.000000
2022-08-11,16,4.000000
2022-08-11,17,4.000000
2022-08-11,18,4.000000
2022-08-11,19,4.000000
2022-08-11,20,4.000000
2022-08-11,21,4.000000
2022-08-11,22,4.000000
2022-08-11,23,4.000000
2022-08-12,0,4.000000
2022-08-12,1,4.000000
2022-08-12,2,4.000000
2022-08-12,3,4.000000
2022-08-12,4,4.000000
2022-08-12,5,4.000000
2022-08-12,6,4.000000
2022-08-12,7,4.000000
2022-08-12,8,4.000000
2022-08-12,9,4.000000
2022-08-12,10,4.000000
2022-08-12,11,4.000000
2022-08-12,12,4.000000
2022-08-12,13,3.000000
2022-08-12,14,3.000000
2022-08-12,15,1.000000
2022-08-12,16,1.000000
2022-08-12,17,1.000000
2022-08-12,18,1.000000
2022-08-12,19,1.000000
2022-08-12,20,1.000000
2022-08-12,21,1.000000
2022-08-12,22,1.000000
2022-08-12,23,1.000000
2022-08-13,0,3.000000
2022-08-13,1,1.000000
2022-08-13,2,3.000000
2022-08-13,3,3.000000
2022-08-13,4,3.000000
2022-08-13,5,4.000000
2022-08-13,6,4.000000
2022-08-13,7,4.000000
2022-08-13,8,4.000000
2022-08-13,9,4.000000
2022-08-13,10,4.000000
2022-08-13,11,4.000000
2022-08-13,12,4.000000
2022-08-13,13,4.000000
2022-08-13,14,4.000000
2022-08-13,15,4.000000
2022-08-13,16,4.000000
2022-08-13,17,4.000000
2022-08-13,18,4.000000
2022-08-13,19,4.000000
2022-08-13,20,3.000000
2022-08-13,21,1.000000
2022-08-13,22,1.000000
2022-08-13,23,1.000000
2022-08-14,0,3.000000
2022-08-14,1,3.000000
2022-08-14,2,4.000000
2022-08-14,3,4.000000
2022-08-14,4,4.000000
2022-08-14,5,4.000000
2022-08-14,6,4.000000
2022-08-14,7,4.000000
2022-08-14,8,4.000000
2022-08-14,9,4.000000
2022-08-14,10,4.000000
2022-08-14,11,4.000000
2022-08-14,12,4.000000
2022-08-14,13,4.000000
2022-08-14,14,4.000000
2022-08-14,15,4.000000
2022-08-14,16,4.000000
2022-08-14,17,4.000000
2022-08-14,18,3.000000
2022-08-14,19,3.000000
2022-08-14,20,3.000000
2022-08-14,21,1.000000
2022-08-14,22,1.000000
2022-08-14,23,1.000000
2022-08-15,0,3.000000
2022-08-15,1,3.000000
2022-08-15,2,4.000000
2022-08-15,3,4.000000
2022-08-15,4,4.000000
2022-08-15,5,4.000000
2022-08-15,6,4.000000
2022-08-15,7,4.000000
2022-08-15,8,4.000000
2022-08-15,9,4.000000
2022-08-15,10,4.000000
2022-08-15,11,4.000000
2022-08-15,12,4.000000
2022-08-15,13,4.000000
2022-08-15,14,4.000000
2022-08-15,15,4.000000
2022-08-15,16,3.000000
2022-08-15,17,4.000000
2022-08-15,18,4.000000
2022-08-15,19,4.000000
2022-08-15,20,4.000000
2022-08-15,21,4.000000
2022-08-15,22,4.000000
2022-08-15,23,4.000000
2022-08-16,0,4.000000
2022-08-16,1,4.000000
2022-08-16,2,4.000000
2022-08-16,3,4.000000
2022-08-16,4,4.000000
2022-08-16,5,4.000000
2022-08-16,6,4.000000
2022-08-16,7,4.000000
2022-08-16,8,4.000000
2022-08-16,9,4.000000
2022-08-16,10,4.000000
2022-08-16,11,4.000000
2022-08-16,12,4.000000
2022-08-16,13,4.000000
2022-08-16,14,4.000000
2022-08-16,15,4.000000
2022-08-16,16,4.000000
2022-08-16,17,4.000000
2022-08-16,18,4.000000
2022-08-16,19,3.000000
2022-08-16,20,3.000000
2022-08-16,21,3.000000
2022-08-16,22,3.000000
2022-08-16,23,1.000000
2022-08-17,0,4.000000
2022-08-17,1,4.000000
2022-08-17,2,4.000000
2022-08-17,3,4.000000
2022-08-17,4,4.000000
2022-08-17,5,4.000000
2022-08-17,6,4.000000
2022-08-17,7,4.000000
2022-08-17,8,4.000000
2022-08-17,9,4.000000
2022-08-17,10,4.000000
2022-08-17,11,4.000000
2022-08-17,12,4.000000
2022-08-17,13,4.000000
2022-08-17,14,4.000000
2022-08-17,15,4.000000
2022-08-17,16,4.000000
2022-08-17,17,3.000000
2022-08-17,18,4.000000
2022-08-17,19,4.000000
2022-08-17,20,4.000000
2022-08-17,21,3.000000
2022-08-17,22,3.000000
2022-08-17,23,1.000000
2022-08-18,0,3.000000
2022-08-18,1,3.000000
2022-08-18,2,3.000000
2022-08-18,3,3.000000
2022-08-18,4,3.000000
2022-08-18,5,3.000000
2022-08-18,6,3.000000
2022-08-18,7,3.000000
2022-08-18,8,3.000000
2022-08-18,9,4.000000
2022-08-18,10,3.000000
2022-08-18,11,3.000000
2022-08-18,12,3.000000
2022-08-18,13,3.000000
2022-08-18,14,3.000000
2022-08-18,15,4.000000
2022-08-18,16,3.000000
2022-08-18,17,3.000000
2022-08-18,18,1.000000
2022-08-18,19,1.000000
2022-08-18,20,1.000000
2022-08-18,21,1.000000
2022-08-18,22,1.000000
2022-08-18,23,1.000000
2022-08-19,0,1.000000
2022-08-19,1,1.000000
2022-08-19,2,1.000000
2022-08-19,3,1.000000
2022-08-19,4,1.000000
2022-08-19,5,4.000000
2022-08-19,6,4.000000
2022-08-19,7,4.000000
2022-08-19,8,4.000000
2022-08-19,9,4.000000
2022-08-19,10,4.000000
2022-08-19,11,4.000000
2022-08-19,12,4.000000
2022-08-19,13,3.000000
2022-08-19,14,3.000000
2022-08-19,15,3.000000
2022-08-19,16,4.000000
2022-08-19,17,4.000000
2022-08-19,18,4.000000
2022-08-19,19,4.000000
2022-08-19,20,4.000000
2022-08-19,21,4.000000
2022-08-19,22,4.000000
2022-08-19,23,4.000000
2022-08-20,0,4.000000
2022-08-20,1,4.000000
2022-08-20,2,4.000000
2022-08-20,3,4.000000
2022-08-20,4,4.000000
2022-08-20,5,4.000000
2022-08-20,6,4.000000
2022-08-20,7,4.000000
2022-08-20,8,4.000000
2022-08-20,9,4.000000
2022-08-20,10,4.000000
2022-08-20,11,4.000000
2022-08-20,12,4.000000
2022-08-20,13,4.000000
2022-08-20,14,4.000000
2022-08-20,15,4.000000
2022-08-20,16,4.000000
2022-08-20,17,4.000000
2022-08-20,18,3.000000
2022-08-20,19,3.000000
2022-08-20,20,1.000000
2022-08-20,21,1.000000
2022-08-20,22,3.000000
2022-08-20,23,3.000000
2022-08-21,0,1.000000
2022-08-21,1,3.000000
2022-08-21,2,3.000000
2022-08-21,3,4.000000
2022-08-21,4,4.000000
2022-08-21,5,4.000000
2022-08-21,6,4.000000
2022-08-21,7,4.000000
2022-08-21,8,4.000000
2022-08-21,9,4.000000
2022-08-21,10,4.000000
2022-08-21,11,4.000000
2022-08-21,12,4.000000
2022-08-21,13,4.000000
2022-08-21,14,4.000000
2022-08-21,15,4.000000
2022-08-21,16,4.000000
2022-08-21,17,4.000000
2022-08-21,18,4.000000
2022-08-21,19,4.000000
2022-08-21,20,4.000000
2022-08-21,21,4.000000
2022-08-21,22,4.000000
2022-08-21,23,4.000000
2022-08-22,0,3.000000
2022-08-22,1,3.000000
2022-08-22,2,3.000000
2022-08-22,3,4.000000
2022-08-22,4,4.000000
2022-08-22,5,4.000000
2022-08-22,6,4.000000
2022-08-22,7,4.000000
2022-08-22,8,4.000000
2022-08-22,9,4.000000
2022-08-22,10,3.000000
2022-08-22,11,4.000000
2022-08-22,12,1.000000
2022-08-22,13,3.000000
2022-08-22,14,3.000000
2022-08-22,15,3.000000
2022-08-22,16,3.000000
2022-08-22,17,3.000000
2022-08-22,18,3.000000
2022-08-22,19,1.000000
2022-08-22,20,1.000000
2022-08-22,21,4.000000
2022-08-22,22,3.000000
2022-08-22,23,4.000000
2022-08-23,0,4.000000
2022-08-23,1,4.000000
2022-08-23,2,4.000000
2022-08-23,3,4.000000
2022-08-23,4,4.000000
2022-08-23,5,3.000000
2022-08-23,6,4.000000
2022-08-23,7,4.000000
2022-08-23,8,4.000000
2022-08-23,9,4.000000
2022-08-23,10,4.000000
2022-08-23,11,4.000000
2022-08-23,12,4.000000
2022-08-23,13,4.000000
2022-08-23,14,4.000000
2022-08-23,15,4.000000
2022-08-23,16,4.000000
2022-08-23,17,4.000000
2022-08-23,18,4.000000
2022-08-23,19,4.000000
2022-08-23,20,4.000000
2022-08-23,21,4.000000
2022-08-23,22,4.000000
2022-08-23,23,4.000000
2022-08-24,0,4.000000
2022-08-24,1,4.000000
2022-08-24,2,4.000000
2022-08-24,3,4.000000
2022-08-24,4,4.000000
2022-08-24,5,4.000000
2022-08-24,6,4.000000
2022-08-24,7,4.000000
2022-08-24,8,4.000000
2022-08-24,9,4.000000
2022-08-24,10,4.000000
2022-08-24,11,4.000000
2022-08-24,12,4.000000
2022-08-24,13,4.000000
2022-08-24,14,4.000000
2022-08-24,15,4.000000
2022-08-24,16,4.000000
2022-08-24,17,4.000000
2022-08-24,18,4.000000
2022-08-24,19,4.000000
2022-08-24,20,4.000000
2022-08-24,21,4.000000
2022-08-24,22,4.000000
2022-08-24,23,4.000000
2022-08-25,0,4.000000
2022-08-25,1,4.000000
2022-08-25,2,4.000000
2022-08-25,3,4.000000
2022-08-25,4,3.000000
2022-08-25,5,3.000000
2022-08-25,6,3.000000
2022-08-25,7,4.000000
2022-08-25,8,4.000000
2022-08-25,9,4.000000
2022-08-25,10,4.000000
2022-08-25,11,3.000000
2022-08-25,12,4.000000
2022-08-25,13,4.000000
2022-08-25,14,3.000000
2022-08-25,15,3.000000
2022-08-25,16,3.000000
2022-08-25,17,4.000000
2022-08-25,18,4.000000
2022-08-25,19,4.000000
2022-08-25,20,4.000000
2022-08-25,21,4.000000
2022-08-25,22,4.000000
2022-08-25,23,4.000000
2022-08-26,0,4.000000
2022-08-26,1,4.000000
2022-08-26,2,3.000000
2022-08-26,3,4.000000
2022-08-26,4,4.000000
2022-08-26,5,4.000000
2022-08-26,6,3.000000
2022-08-26,7,3.000000
2022-08-26,8,3.000000
2022-08-26,9,3.000000
2022-08-26,10,3.000000
2022-08-26,11,1.000000
2022-08-26,12,1.000000
2022-08-26,13,3.000000
2022-08-26,14,1.000000
2022-08-26,15,3.000000
2022-08-26,16,3.000000
2022-08-26,17,1.000000
2022-08-26,18,1.000000
2022-08-26,19,1.000000
2022-08-26,20,1.000000
2022-08-26,21,1.000000
2022-08-26,22,1.000000
2022-08-26,23,1.000000
2022-08-27,0,3.000000
2022-08-27,1,4.000000
2022-08-27,2,4.000000
2022-08-27,3,4.000000
2022-08-27,4,4.000000
2022-08-27,5,4.000000
2022-08-27,6,4.000000
2022-08-27,7,4.000000
2022-08-27,8,4.000000
2022-08-27,9,4.000000
2022-08-27,10,4.000000
2022-08-27,11,3.000000
2022-08-27,12,1.000000
2022-08-27,13,1.000000
2022-08-27,14,1.000000
2022-08-27,15,1.000000
2022-08-27,16,1.000000
2022-08-27,17,1.000000
2022-08-27,18,1.000000
2022-08-27,19,1.000000
2022-08-27,20,1.000000
2022-08-27,21,1.000000
2022-08-27,22,1.000000
2022-08-27,23,1.000000
2022-08-28,0,1.000000
2022-08-28,1,1.000000
2022-08-28,2,1.000000
2022-08-28,3,1.000000
2022-08-28,4,1.000000
2022-08-28,5,1.000000
2022-08-28,6,1.000000
2022-08-28,7,1.000000
2022-08-28,8,1.000000
2022-08-28,9,4.000000
2022-08-28,10,4.000000
2022-08-28,11,4.000000
2022-08-28,12,4.000000
2022-08-28,13,4.000000
2022-08-28,14,3.000000
2022-08-28,15,4.000000
2022-08-28,16,4.000000
2022-08-28,17,3.000000
2022-08-28,18,3.000000
2022-08-28,19,3.000000
2022-08-28,20,3.000000
2022-08-28,21,3.000000
2022-08-28,22,4.000000
2022-08-28,23,4.000000
2022-08-29,0,4.000000
2022-08-29,1,4.000000
2022-08-29,2,4.000000
2022-08-29,3,4.000000
2022-08-29,4,4.000000
2022-08-29,5,4.000000
2022-08-29,6,4.000000
2022-08-29,7,4.000000
2022-08-29,8,4.000000
2022-08-29,9,4.000000
2022-08-29,10,4.000000
2022-08-29,11,4.000000
2022-08-29,12,4.000000
2022-08-29,13,4.000000
2022-08-29,14,4.000000
2022-08-29,15,4.000000
2022-08-29,16,4.000000
2022-08-29,17,4.000000
2022-08-29,18,4.000000
2022-08-29,19,4.000000
2022-08-29,20,4.000000
2022-08-29,21,4.000000
2022-08-29,22,4.000000
2022-08-29,23,4.000000
2022-08-30,0,4.000000
2022-08-30,1,4.000000
2022-08-30,2,4.000000
2022-08-30,3,4.000000
2022-08-30,4,4.000000
2022-08-30,5,4.000000
2022-08-30,6,4.000000
2022-08-30,7,4.000000
2022-08-30,8,4.000000
2022-08-30,9,4.000000
2022-08-30,10,4.000000
2022-08-30,11,4.000000
2022-08-30,12,4.000000
2022-08-30,13,4.000000
2022-08-30,14,4.000000
2022-08-30,15,4.000000
2022-08-30,16,4.000000
2022-08-30,17,4.000000
2022-08-30,18,4.000000
2022-08-30,19,4.000000
2022-08-30,20,4.000000
2022-08-30,21,4.000000
2022-08-30,22,4.000000
2022-08-30,23,4.000000
2022-08-31,0,4.000000
2022-08-31,1,4.000000
2022-08-31,2,4.000000
2022-08-31,3,4.000000
2022-08-31,4,4.000000
2022-08-31,5,4.000000
2022-08-31,6,4.000000
2022-08-31,7,4.000000
2022-08-31,8,4.000000
2022-08-31,9,4.000000
2022-08-31,10,4.000000
2022-08-31,11,4.000000
2022-08-31,12,4.000000
2022-08-31,13,4.000000
2022-08-31,14,4.000000
2022-08-31,15,4.000000
2022-08-31,16,4.000000
2022-08-31,17,4.000000
2022-08-31,18,4.000000
2022-08-31,19,4.000000
2022-08-31,20,4.000000
2022-08-31,21,4.000000
2022-08-31,22,4.000000
2022-08-31,23,4.000000
